PVProduktion
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.15
6.65
7.73
7.83
8.68
9.57
11.21
12.82
16.42
19.84
21.29
23.64
27.94
37.96
42.85
49.37
62.39
70.78
72.85
67.13
65.68
71.25
73.81
76.6
77.05
78.13
88.07
95.54
93.35
102.0
97.14
96.14
97.53
102.9
102.68
112.09
107.18
108.04
101.63
101.94
111.9
118.52
116.43
117.92
116.16
123.2
104.56
85.75
68.61
63.14
57.85
56.09
65.82
72.67
72.57
72.26
74.33
80.88
95.44
82.43
72.5
57.83
48.06
51.68
54.98
63.27
64.14
68.41
58.94
49.55
46.74
44.43
40.46
35.82
33.42
35.1
33.8
27.36
24.53
20.54
16.17
15.91
15.56
13.34
10.5
9.58
8.63
6.9
5.29
3.21
2.49
0.72
0.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.27
8.67
10.41
12.37
19.23
22.6
32.95
48.43
35.04
57.7
64.37
70.08
70.11
53.58
76.78
49.17
23.5
35.39
47.45
41.06
60.25
80.72
101.57
62.86
79.65
96.92
92.53
96.52
79.63
106.78
101.29
121.83
150.29
93.85
88.24
119.76
70.67
65.41
61.85
80.13
67.96
84.86
141.57
187.53
312.68
352.56
336.47
302.39
164.65
95.94
162.44
163.71
115.0
113.39
96.7
79.14
191.21
225.0
249.03
290.1
268.6
264.8
250.47
207.77
179.41
112.53
138.11
108.75
60.85
82.56
71.7
104.19
79.16
96.83
101.22
116.74
113.61
82.08
73.79
95.25
110.12
62.84
37.26
56.54
53.66
29.51
52.46
68.61
61.68
22.74
14.35
12.8
8.46
6.9
14.08
12.3
6.86
4.95
3.21
1.71
0.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.67
9.66
10.12
11.26
13.22
19.85
30.22
29.51
32.37
31.81
26.31
38.18
45.94
106.36
108.31
41.86
111.47
133.86
125.66
110.61
130.68
176.82
73.78
55.51
54.56
85.53
94.9
81.23
64.71
54.37
45.85
40.51
54.92
68.69
147.08
260.8
179.35
114.66
61.16
189.79
307.08
285.58
319.03
378.26
247.98
303.09
345.54
299.21
316.65
383.91
270.48
328.42
264.32
417.78
336.97
372.33
349.15
336.13
357.25
378.56
389.08
278.3
321.91
262.75
320.3
333.93
290.68
235.66
225.9
216.89
180.53
164.18
170.87
174.07
176.24
180.45
159.79
169.59
106.22
80.08
51.67
58.4
39.38
37.5
31.69
34.01
33.35
31.48
28.58
26.56
29.18
25.16
24.67
19.79
17.27
14.18
10.12
6.6
3.35
0.66
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.76
10.5
17.0
23.32
30.27
34.4
37.18
51.05
47.22
34.36
31.94
29.62
30.48
36.8
46.17
56.25
65.38
66.0
81.08
97.03
98.68
95.3
100.23
105.8
100.8
98.51
103.87
89.59
85.03
93.31
109.08
119.62
120.78
119.2
127.52
142.5
144.18
145.35
140.11
130.87
124.88
126.63
129.93
126.49
113.98
112.1
112.58
103.89
102.08
96.63
97.64
93.44
85.25
73.53
65.81
55.15
52.52
61.8
70.49
90.22
111.17
120.3
121.32
121.24
122.14
113.27
106.75
106.61
93.27
81.15
69.14
50.08
40.71
32.56
37.75
47.79
40.8
27.11
19.68
20.66
18.8
14.35
10.61
11.43
12.58
12.04
11.49
9.93
9.9
8.63
7.18
5.22
3.17
2.44
0.07
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.39
20.39
30.99
38.43
44.9
47.67
45.96
49.83
50.15
46.8
46.91
52.84
60.99
71.01
83.39
91.36
98.27
107.04
114.22
109.99
95.89
85.01
75.89
75.15
87.56
106.22
106.68
91.94
80.41
95.09
110.67
106.76
119.46
124.06
129.38
132.06
117.45
102.87
101.49
112.81
121.9
125.86
128.42
109.7
109.35
126.66
111.88
80.97
66.89
55.72
57.09
72.41
69.21
62.2
56.68
55.65
59.76
63.62
65.78
89.39
113.47
102.62
122.95
142.63
118.21
97.78
94.63
91.29
83.68
73.82
59.72
52.48
49.85
54.41
42.23
29.79
23.55
17.33
13.08
12.58
17.98
16.28
19.32
23.48
21.94
20.45
14.95
12.91
10.8
8.51
5.94
3.72
2.8
1.0
0.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.06
8.75
11.32
12.32
7.52
11.58
12.22
12.74
20.74
26.16
29.3
37.36
40.14
45.52
40.58
48.49
49.48
54.3
50.28
47.16
39.34
32.97
32.88
37.05
40.7
46.59
34.49
36.22
36.9
33.7
33.61
25.47
26.05
31.86
41.39
40.68
41.71
48.33
52.66
58.86
42.23
36.14
38.58
28.79
25.37
23.3
24.99
24.38
24.47
24.8
24.64
26.71
27.49
26.11
23.89
21.15
19.54
20.85
23.34
32.38
31.75
27.55
24.87
21.96
20.83
18.75
15.05
12.17
11.83
11.41
11.34
12.01
13.42
12.38
11.37
10.23
8.42
8.59
7.64
6.56
8.39
8.0
6.42
8.43
8.66
7.4
5.75
4.75
2.91
2.37
2.34
2.26
0.21
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.84
8.12
9.74
10.85
14.44
13.14
10.52
9.76
9.02
8.71
9.37
10.66
11.46
12.44
13.59
14.35
14.75
16.52
19.45
20.95
22.59
24.1
28.82
31.59
38.79
44.38
45.4
47.79
49.1
44.46
40.0
41.26
45.42
45.57
42.82
40.98
41.85
44.9
45.85
44.19
44.27
45.56
45.03
42.19
41.34
43.07
46.36
43.12
41.54
41.75
39.79
38.41
35.86
35.05
36.31
38.45
38.24
34.97
34.73
33.35
34.77
35.02
34.55
40.89
37.92
34.91
35.43
28.93
30.27
29.39
29.71
28.03
29.08
28.81
24.11
19.89
18.84
16.71
18.06
15.52
12.82
10.48
8.07
5.45
4.25
3.18
1.57
0.04
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.05
7.97
10.07
10.78
12.38
14.76
16.82
18.35
20.43
22.01
24.54
26.76
29.27
31.02
31.39
34.9
37.13
35.94
38.02
41.02
46.34
51.68
56.71
57.66
65.26
68.38
71.75
77.03
82.16
87.84
92.96
85.67
81.92
79.09
76.21
76.89
95.13
102.76
90.66
125.35
141.36
156.92
166.81
169.52
167.4
165.78
165.84
163.62
157.79
168.3
169.08
170.57
165.93
163.22
161.72
161.56
163.33
178.43
189.86
197.44
196.09
195.46
200.63
197.11
194.62
187.14
183.97
177.44
170.9
167.47
165.66
158.17
151.57
142.18
132.45
128.8
121.06
117.84
113.43
84.36
48.01
35.62
32.39
29.37
26.37
26.21
27.35
24.54
20.58
18.16
13.27
11.83
9.35
7.35
5.56
4.1
2.93
0.93
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.16
10.27
14.99
19.34
21.89
21.99
20.09
18.78
18.67
19.32
20.25
21.84
36.98
57.96
45.53
57.52
62.95
77.86
72.96
81.24
95.73
107.67
93.2
83.4
94.02
113.3
128.06
126.83
140.25
134.88
123.02
149.12
153.01
185.47
255.56
257.88
258.7
261.77
252.46
266.62
277.58
274.0
279.59
279.47
276.29
288.33
273.44
270.58
276.24
288.85
290.6
295.18
292.51
279.65
275.4
292.78
289.17
296.3
293.69
284.0
281.29
269.91
276.36
268.44
263.26
253.3
244.44
239.76
232.46
227.03
217.64
209.34
198.79
187.32
177.38
166.21
156.07
153.94
148.57
140.73
134.74
128.73
103.63
58.81
40.06
37.86
36.2
35.21
33.33
31.6
29.64
27.8
25.43
22.46
19.94
15.65
13.3
11.32
8.5
5.73
3.7
1.63
0.04
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.0
9.45
12.5
17.52
19.23
23.79
29.9
27.69
34.41
36.42
37.23
42.19
50.87
54.4
56.82
60.59
52.72
59.4
74.34
78.06
79.67
81.48
83.84
89.35
98.87
104.9
102.8
108.24
112.33
115.05
112.48
122.94
160.03
181.51
175.53
164.45
176.58
178.78
192.62
149.0
160.03
247.27
158.02
253.33
290.69
294.68
294.81
297.47
298.54
303.68
294.21
300.91
301.09
296.45
293.7
291.02
284.7
290.75
285.6
283.23
283.57
273.22
272.8
264.5
259.14
249.78
239.69
239.4
239.49
235.56
223.52
217.45
208.72
197.89
192.04
183.47
172.2
163.23
150.39
142.63
137.59
129.05
121.61
110.56
62.29
51.25
50.1
47.51
45.09
41.76
39.58
37.56
33.96
30.61
27.37
22.8
19.72
15.7
12.02
9.2
6.43
4.23
2.79
0.38
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.41
8.9
11.65
14.36
17.57
22.34
26.82
32.87
37.95
42.59
49.23
58.92
66.39
73.07
81.27
88.68
96.77
103.76
111.21
118.65
125.36
133.73
140.91
148.52
154.81
163.33
171.78
180.11
187.06
192.92
199.41
206.79
212.72
217.92
225.02
228.74
232.3
237.39
245.25
251.4
261.61
268.71
278.07
284.76
287.04
290.64
294.98
297.98
299.74
300.67
301.58
303.51
299.69
302.71
302.74
300.5
297.38
295.37
293.22
287.38
284.31
280.54
275.43
270.23
269.27
263.38
259.02
252.64
247.7
240.67
234.42
227.54
219.16
210.62
199.85
188.39
179.09
170.3
160.25
153.36
148.41
141.23
133.69
125.9
66.27
43.33
40.0
37.73
36.65
34.44
32.91
30.39
27.5
25.07
18.44
16.43
16.38
10.58
9.95
8.99
6.96
4.61
2.81
0.91
0.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
